21.0, 25.3, 30.6, 30.3, 30.5, 27.5, 23.1, 16.6, 8.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 17.8
21.8, 26.2, 28.7, 35.4, 30.9, 24.9, 23.0, 15.7, 8.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.2, 17.2
22.1, 27.5, 30.0, 31.0, 29.2, 26.9, 21.3, 14.9, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 16.3
21.3, 26.4, 33.1, 30.0, 31.6, 28.3, 18.5, 15.4, 8.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 17.5
22.5, 24.8, 30.5, 32.7, 32.3, 27.1, 21.4, 17.2, 7.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.5, 14.6
23.8, 28.2, 30.3, 32.1, 30.9, 26.1, 21.0, 16.9, 9.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.4, 14.9
23.2, 29.6, 29.2, 31.3, 30.8, 27.5, 22.3, 16.0, 8.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 18.2
22.2, 24.0, 28.0, 30.5, 29.0, 30.2, 22.2, 18.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.8, 14.2
21.7, 26.5, 27.2, 31.4, 31.8, 27.9, 23.5, 14.1, 7.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.2, 14.1
22.3, 29.1, 29.9, 29.2, 28.8, 30.3, 24.7, 16.9, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.8, 14.3
22.1, 30.4, 26.5, 33.5, 31.8, 26.4, 22.5, 15.8, 6.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.1, 15.9
22.1, 27.2, 33.4, 32.4, 28.0, 27.5, 25.2, 14.9, 8.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 15.3
23.9, 27.0, 32.0, 29.7, 29.3, 26.0, 22.5, 14.9, 8.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 16.3
20.7, 26.8, 29.5, 31.6, 30.8, 25.4, 21.9, 15.6, 8.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 13.0
20.8, 29.8, 32.3, 32.2, 28.9, 26.8, 22.8, 16.3, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.5, 15.4
22.8, 27.7, 30.8, 29.4, 32.0, 28.9, 23.6, 17.5, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 16.7
21.0, 25.9, 31.5, 33.9, 30.1, 26.8, 22.8, 13.9, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.9, 14.8
24.5, 29.2, 28.1, 30.1, 32.0, 25.6, 19.5, 17.7, 9.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 13.4
23.7, 27.2, 33.0, 33.9, 31.0, 27.4, 20.9, 17.2, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.5, 18.2
24.1, 30.0, 34.2, 34.3, 30.1, 27.9, 20.8, 16.7, 7.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.7, 17.8
21.9, 28.3, 29.6, 30.5, 30.7, 24.4, 23.3, 13.6, 9.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.2, 15.3
21.4, 25.1, 32.7, 32.2, 31.7, 29.5, 20.5, 17.9, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.6, 15.2
20.9, 27.8, 29.8, 30.9, 29.1, 28.4, 24.2, 15.0, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 15.1
22.6, 26.4, 31.8, 31.0, 32.1, 28.5, 23.8, 16.5, 8.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.6, 15.6
24.2, 26.3, 29.9, 31.0, 28.7, 27.5, 24.0, 18.3, 7.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.8, 17.4
21.6, 27.1, 29.8, 32.0, 31.1, 27.2, 21.6, 15.1, 7.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.6, 14.0
22.3, 28.0, 29.8, 31.3, 33.4, 27.8, 20.4, 16.1, 7.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.3, 15.7
24.7, 29.3, 29.6, 32.7, 33.6, 29.5, 24.3, 16.1, 8.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.9, 14.4
21.9, 26.8, 34.4, 29.8, 29.7, 25.6, 22.0, 15.6, 8.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.2, 15.5
20.1, 26.7, 32.0, 30.9, 26.4, 31.9, 23.2, 17.0, 8.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 15.2
23.6, 25.5, 33.1, 32.6, 28.9, 27.2, 24.3, 17.0, 7.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.6, 18.2
20.4, 26.6, 29.7, 27.7, 32.7, 28.4, 22.1, 13.9, 7.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.9, 14.5
22.1, 29.4, 32.5, 31.4, 29.1, 27.3, 22.1, 16.3, 8.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 17.1
25.1, 30.2, 30.4, 33.1, 29.6, 26.8, 21.5, 16.2, 6.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.1, 16.9
23.0, 28.3, 31.4, 32.4, 29.2, 25.6, 21.0, 14.1, 7.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 14.3
21.2, 29.2, 29.0, 28.7, 32.5, 27.1, 21.4, 14.8, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.3, 16.8
25.6, 27.3, 33.9, 32.4, 30.2, 27.3, 23.7, 17.2, 9.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.9, 16.3
21.8, 25.9, 27.2, 28.0, 30.3, 26.8, 25.7, 15.4, 8.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.7, 17.2
23.9, 29.0, 29.7, 30.4, 30.8, 28.1, 21.3, 18.0, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.3, 17.3
20.1, 30.1, 32.6, 29.9, 30.1, 26.4, 22.8, 14.5, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.9, 14.5
22.2, 25.7, 30.0, 31.4, 30.0, 26.1, 23.6, 15.9, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.7
23.1, 30.4, 31.5, 30.8, 29.2, 30.1, 22.4, 16.8, 8.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.5, 18.2
22.7, 26.4, 30.1, 34.4, 33.3, 28.3, 21.9, 16.6, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.4, 15.4
23.3, 30.4, 30.7, 27.3, 28.3, 25.7, 21.5, 15.8, 10.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.2, 13.5
22.5, 26.6, 30.6, 32.0, 34.1, 25.9, 22.7, 14.7, 9.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.1, 12.8
22.4, 26.7, 28.4, 27.6, 28.4, 28.5, 24.3, 15.4, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 17.4
21.3, 28.6, 28.2, 29.2, 30.9, 28.6, 22.7, 16.4, 7.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.8, 14.8
23.9, 25.9, 30.7, 32.0, 33.9, 27.8, 23.1, 16.0, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 16.4
21.5, 25.7, 28.2, 31.1, 30.8, 27.5, 24.4, 17.0, 7.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7, 17.4
22.9, 24.9, 32.7, 34.5, 29.6, 26.8, 21.8, 15.4, 8.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.9
20.8, 29.3, 31.3, 33.4, 32.7, 25.1, 23.6, 16.7, 10.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.7, 13.9
22.9, 30.9, 34.5, 33.1, 28.3, 28.3, 20.5, 14.8, 8.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.6, 14.5
22.4, 27.5, 32.9, 33.6, 31.8, 26.1, 22.2, 16.0, 7.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.9, 16.0
23.8, 26.6, 31.7, 30.6, 28.5, 25.1, 22.9, 18.4, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 17.4
22.5, 28.3, 28.5, 29.1, 30.4, 30.1, 21.2, 16.4, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 17.2
19.8, 26.6, 32.7, 33.1, 30.6, 28.8, 22.9, 15.6, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.2, 17.1
24.1, 26.4, 28.8, 32.2, 30.0, 27.5, 20.7, 14.5, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 16.3
23.2, 26.1, 30.3, 30.7, 27.1, 26.9, 22.0, 15.1, 8.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 15.4
21.6, 26.1, 28.5, 32.7, 31.1, 27.4, 20.2, 15.6, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.4, 16.3
22.5, 31.1, 31.4, 34.1, 33.0, 25.3, 23.4, 17.6, 7.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.9, 17.4
22.6, 27.9, 30.4, 33.7, 31.7, 28.3, 24.2, 15.1, 8.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 14.5
22.0, 27.1, 31.9, 32.8, 32.1, 26.9, 21.7, 16.4, 9.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7, 17.9
24.3, 27.8, 32.3, 32.5, 28.1, 27.0, 22.3, 16.2, 7.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.4, 15.6
25.1, 30.1, 32.6, 32.9, 30.6, 30.0, 23.2, 16.1, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 15.4
20.8, 26.8, 29.3, 30.6, 31.0, 27.3, 24.3, 13.9, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.8, 15.3
21.9, 28.7, 30.0, 34.5, 28.8, 28.8, 19.7, 16.8, 8.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.7, 14.4
24.1, 28.1, 29.1, 35.5, 31.4, 29.3, 24.6, 15.5, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.1, 15.9
24.0, 28.3, 28.4, 31.1, 28.2, 26.9, 23.8, 16.5, 7.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.2, 19.1
